2020-08-12,Berlin 2019 Returning Challengers (Holo-Foil),18
2020-08-12,Berlin 2019 Legends (Holo-Foil),20.45
2020-08-12,Berlin 2019 Returning Challengers Autograph Capsule,8.78
2020-08-12,Sticker Capsule 2,57.9
2020-08-12,Enfu Sticker Capsule,4.95
2020-08-12,Perfect World Sticker Capsule 1,9.85
2020-08-12,Community Sticker Capsule 1,24.42
2020-08-12,Half-Life: Alyx Sticker Capsule,4.57
2020-08-12,Sticker Capsule,4.78
2020-08-12,Community Capsule 2018,4.63
2020-08-12,Bestiary Capsule,4.74
2020-08-12,CS20 Sticker Capsule,4.58
2020-08-12,Sugarface Capsule,4.79
2020-08-12,Team Roles Capsule,4.68
2020-08-12,Slid3 Capsule,5.07
2020-08-12,Pinups Capsule,5.16
2020-08-12,Half-Life: Alyx Collectible Pins Capsule,48.5
2020-08-12,Halo Capsule,4.86
2020-08-12,Skill Groups Capsule,4.7
2020-08-12,Perfect World Sticker Capsule 2,4.89
2020-08-12,Katowice 2019 Legends Autograph Capsule,28.5
2020-08-12,Krakow 2017 Challengers Autograph Capsule,70.35
2020-08-12,Krakow 2017 Legends Autograph Capsule,84.49
2020-08-12,Berlin 2019 Minor Challengers Autograph Capsule,7.68
2020-08-12,Berlin 2019 Minor Challengers (Holo-Foil),13.65
2020-08-12,London 2018 Returning Challengers Autograph Capsule,19
2020-08-12,Berlin 2019 Legends Autograph Capsule,10.02
2020-08-12,Boston 2018 Returning Challengers Autograph Capsule,46.83
2020-08-12,Feral Predators Capsule,4.92
2020-08-12,London 2018 Minor Challengers Autograph Capsule,19.5
2020-08-12,Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,23.46
2020-08-12,Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,27.7
2020-08-12,Katowice 2019 Returning Challengers Autograph Capsule,31.69
2020-08-12,London 2018 Legends Autograph Capsule,31.9
2020-08-12,Boston 2018 Attending Legends Autograph Capsule,37.19
2020-08-12,Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,45.86
2020-08-12,Autograph Capsule | FaZe Clan | Cologne 2016,37.99
2020-08-12,Autograph Capsule | FaZe Clan | Atlanta 2017,29.8
2020-08-12,Katowice 2019 Minor Challengers Autograph Capsule,20.5
2020-08-12,Autograph Capsule | Team EnVyUs | Cologne 2015,20.44
2020-08-12,Autograph Capsule | Natus Vincere | MLG Columbus 2016,20
2020-08-12,Collectible Pins Capsule Series 3,52.7
2020-08-12,Autograph Capsule | OpTic Gaming | Atlanta 2017,25.6
2020-08-12,Autograph Capsule | Fnatic | Cologne 2015,14.89
2020-08-12,Autograph Capsule | G2 Esports | Atlanta 2017,27.7
2020-08-12,Autograph Capsule | SK Gaming | Atlanta 2017,22.6
2020-08-12,Autograph Capsule | GODSENT | Atlanta 2017,21.8
2020-08-12,Autograph Capsule | Team EnVyUs | Atlanta 2017,27.78
2020-08-12,Autograph Capsule | Flipsid3 Tactics | Atlanta 2017,29.29
2020-08-12,Autograph Capsule | HellRaisers | Atlanta 2017,24.7
2020-08-12,Autograph Capsule | Astralis | Atlanta 2017,47.7
2020-08-12,Autograph Capsule | Team Liquid | Atlanta 2017,56.66
2020-08-12,Autograph Capsule | mousesports | Atlanta 2017,29.4
2020-08-12,Autograph Capsule | Group A (Foil) | Cologne 2015,53.33
2020-08-12,Autograph Capsule | Group B (Foil) | Cologne 2015,67.5
2020-08-12,Autograph Capsule | Group D (Foil) | Cologne 2015,88.95
2020-08-12,Autograph Capsule | Natus Vincere | Atlanta 2017,172.25
2020-08-12,Collectible Pins Capsule Series 2,48.28
2020-08-12,Autograph Capsule | Virtus.Pro | MLG Columbus 2016,17.48
2020-08-12,Autograph Capsule | Titan | Cologne 2015,39.92
2020-08-12,Autograph Capsule | Team EnVyUs | MLG Columbus 2016,59.8
2020-08-12,Chicken Capsule,4.46
2020-08-12,Collectible Pins Capsule Series 1,47.96
2020-08-12,Autograph Capsule | Challengers (Foil) | Atlanta 2017,260
2020-08-12,Autograph Capsule | G2 Esports | Cluj-Napoca 2015,13.4
2020-08-12,Autograph Capsule | Natus Vincere | Cologne 2016,27.83
2020-08-12,"Warhammer 40,000 Sticker Capsule",4.62
2020-08-12,Autograph Capsule | Team Liquid | Cologne 2016,66
2020-08-12,Autograph Capsule | Challengers (Foil) | MLG Columbus 2016,117.5
2020-08-12,Autograph Capsule | Fnatic | Atlanta 2017,30.67
2020-08-12,Autograph Capsule | Legends (Foil) | Atlanta 2017,399
2020-08-12,Autograph Capsule | Team SoloMid | Cologne 2015,22.63
2020-08-12,Boston 2018 Minor Challengers Autograph Capsule,944
2020-08-12,Autograph Capsule | Team Kinguin | Cologne 2015,28.89
2020-08-12,Autograph Capsule | Ninjas in Pyjamas | Cologne 2016,19.99
2020-08-12,Autograph Capsule | Group C (Foil) | Cologne 2015,59.2
2020-08-12,Autograph Capsule | Flipsid3 Tactics | Cologne 2015,21.4
2020-08-12,Boston 2018 Legends Autograph Capsule,380
2020-08-12,Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016,40
2020-08-12,Autograph Capsule | Gambit Gaming | Atlanta 2017,20
2020-08-12,Autograph Capsule | North | Atlanta 2017,18.88
2020-08-12,Autograph Capsule | Virtus.Pro | Atlanta 2017,18.89
2020-08-12,Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,21.27
2020-08-12,Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015,170
2020-08-12,Autograph Capsule | mousesports | Cologne 2016,46.5
2020-08-12,Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,19.99
2020-08-12,Autograph Capsule | Legends (Foil) | Cologne 2016,180
2020-08-12,Autograph Capsule | Team eBettle | Cologne 2015,26.66
2020-08-12,Autograph Capsule | Natus Vincere | Cologne 2015,20.77
2020-08-12,Autograph Capsule | Cloud9 G2A | Cologne 2015,27.95
2020-08-12,Autograph Capsule | Team Dignitas | Cluj-Napoca 2015,59.99
2020-08-12,Autograph Capsule | Challengers (Foil) | Cologne 2016,197.5
2020-08-12,Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,97.29
2020-08-12,Autograph Capsule | Team Immunity | Cologne 2015,17
2020-08-12,Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,15.99
2020-08-12,Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,23
2020-08-12,Autograph Capsule | Legends (Foil) | MLG Columbus 2016,98.9
2020-08-12,Autograph Capsule | mousesports | Cologne 2015,19.94
2020-08-12,Autograph Capsule | Gambit Gaming | MLG Columbus 2016,22.92
2020-08-12,Autograph Capsule | mousesports | MLG Columbus 2016,27.74
2020-08-12,Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,14.48
2020-08-12,Autograph Capsule | Titan | Cluj-Napoca 2015,33.1
2020-08-12,Autograph Capsule | Fnatic | Cluj-Napoca 2015,23.33
2020-08-12,Autograph Capsule | Team Liquid | MLG Columbus 2016,49.88
2020-08-12,Autograph Capsule | mousesports | Cluj-Napoca 2015,68.9
2020-08-12,Autograph Capsule | OpTic Gaming | Cologne 2016,55
2020-08-12,Autograph Capsule | G2 Esports | MLG Columbus 2016,30
2020-08-12,Autograph Capsule | Fnatic | Cologne 2016,25.56
2020-08-12,Autograph Capsule | FaZe Clan | MLG Columbus 2016,19
2020-08-12,Autograph Capsule | Luminosity Gaming | MLG Columbus 2016,24.39
2020-08-12,Autograph Capsule | Team Liquid | Cluj-Napoca 2015,34
2020-08-12,Autograph Capsule | Flipsid3 Tactics | Cluj-Napoca 2015,25.99
2020-08-12,Autograph Capsule | Astralis | MLG Columbus 2016,49
2020-08-12,Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,14
2020-08-12,Autograph Capsule | Cloud9 | Cluj-Napoca 2015,39
2020-08-12,Autograph Capsule | Virtus.Pro | Cologne 2016,22.8
2020-08-12,Autograph Capsule | Counter Logic Gaming | Cologne 2015,19.79
2020-08-12,Autograph Capsule | Counter Logic Gaming | Cluj-Napoca 2015,19.49
2020-08-12,Autograph Capsule | Team Dignitas | Cologne 2016,38.98
2020-08-12,Autograph Capsule | Virtus.Pro | Cologne 2015,14.16
2020-08-12,Autograph Capsule | Renegades | Cologne 2015,19.9
2020-08-12,Autograph Capsule | Fnatic | MLG Columbus 2016,20.3
2020-08-12,Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,41.49
2020-08-12,Autograph Capsule | Counter Logic Gaming | Cologne 2016,36.66
2020-08-12,Autograph Capsule | Astralis | Cologne 2016,71.7
2020-08-12,Autograph Capsule | Team EnVyUs | Cologne 2016,68
2020-08-12,Autograph Capsule | Flipsid3 Tactics | Cologne 2016,24.88
