2020-08-02,Team Roles Capsule,4.91
2020-08-02,Sugarface Capsule,5.01
2020-08-02,Pinups Capsule,4.87
2020-08-02,Perfect World Sticker Capsule 1,5.03
2020-08-02,Berlin 2019 Returning Challengers (Holo-Foil),21.81
2020-08-02,Sticker Capsule,5.04
2020-08-02,Katowice 2019 Returning Challengers Autograph Capsule,34
2020-08-02,London 2018 Legends Autograph Capsule,40
2020-08-02,Perfect World Sticker Capsule 2,4.89
2020-08-02,Skill Groups Capsule,5.13
2020-08-02,Berlin 2019 Legends Autograph Capsule,12.1
2020-08-02,Katowice 2019 Legends Autograph Capsule,29.9
2020-08-02,CS20 Sticker Capsule,5.56
2020-08-02,Sticker Capsule 2,87.9
2020-08-02,Community Sticker Capsule 1,36
2020-08-02,Feral Predators Capsule,4.76
2020-08-02,Halo Capsule,4.98
2020-08-02,Berlin 2019 Minor Challengers Autograph Capsule,9
2020-08-02,Katowice 2019 Minor Challengers Autograph Capsule,21.98
2020-08-02,London 2018 Returning Challengers Autograph Capsule,24.17
2020-08-02,Krakow 2017 Challengers Autograph Capsule,90.5
2020-08-02,Krakow 2017 Legends Autograph Capsule,108.4
2020-08-02,Berlin 2019 Legends (Holo-Foil),23.82
2020-08-02,Half-Life: Alyx Sticker Capsule,5.13
2020-08-02,Community Capsule 2018,5.13
2020-08-02,Bestiary Capsule,4.86
2020-08-02,Enfu Sticker Capsule,4.83
2020-08-02,Boston 2018 Attending Legends Autograph Capsule,45.97
2020-08-02,Berlin 2019 Returning Challengers Autograph Capsule,11.29
2020-08-02,Slid3 Capsule,4.97
2020-08-02,Autograph Capsule | North | Atlanta 2017,28.8
2020-08-02,Half-Life: Alyx Collectible Pins Capsule,49.32
2020-08-02,Collectible Pins Capsule Series 3,52.6
2020-08-02,Autograph Capsule | Group C (Foil) | Cologne 2015,62.16
2020-08-02,"Warhammer 40,000 Sticker Capsule",4.72
2020-08-02,Autograph Capsule | Legends (Foil) | Atlanta 2017,440
2020-08-02,Berlin 2019 Minor Challengers (Holo-Foil),16.63
2020-08-02,Boston 2018 Returning Challengers Autograph Capsule,59.79
2020-08-02,London 2018 Minor Challengers Autograph Capsule,23
2020-08-02,Autograph Capsule | Challengers (Foil) | Cologne 2016,213.95
2020-08-02,Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,58.45
2020-08-02,Collectible Pins Capsule Series 1,53.5
2020-08-02,Autograph Capsule | Group B (Foil) | Cologne 2015,73.24
2020-08-02,Autograph Capsule | OpTic Gaming | Atlanta 2017,27.86
2020-08-02,Autograph Capsule | Flipsid3 Tactics | Cluj-Napoca 2015,19.9
2020-08-02,Collectible Pins Capsule Series 2,49.56
2020-08-02,Chicken Capsule,5.84
2020-08-02,Autograph Capsule | Legends (Foil) | MLG Columbus 2016,99.68
2020-08-02,Autograph Capsule | Astralis | Atlanta 2017,68
2020-08-02,Autograph Capsule | Group D (Foil) | Cologne 2015,65.9
2020-08-02,Autograph Capsule | Astralis | MLG Columbus 2016,27.99
2020-08-02,Boston 2018 Legends Autograph Capsule,386.99
2020-08-02,Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,98.6
2020-08-02,Autograph Capsule | Titan | Cluj-Napoca 2015,33.89
2020-08-02,Autograph Capsule | Team EnVyUs | Cologne 2015,20.5
2020-08-02,Autograph Capsule | mousesports | MLG Columbus 2016,40
2020-08-02,Autograph Capsule | Natus Vincere | Cologne 2015,22.3
2020-08-02,Autograph Capsule | Virtus.Pro | Cologne 2015,13.4
2020-08-02,Autograph Capsule | Team eBettle | Cologne 2015,14.49
2020-08-02,Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,23.49
2020-08-02,Autograph Capsule | Natus Vincere | MLG Columbus 2016,19.49
2020-08-02,Autograph Capsule | Luminosity Gaming | MLG Columbus 2016,24.4
2020-08-02,Autograph Capsule | Group A (Foil) | Cologne 2015,75
2020-08-02,Autograph Capsule | Cloud9 G2A | Cologne 2015,29.9
2020-08-02,Autograph Capsule | FaZe Clan | Atlanta 2017,32.88
2020-08-02,Autograph Capsule | GODSENT | Atlanta 2017,30.42
2020-08-02,Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016,20.88
2020-08-02,Autograph Capsule | FaZe Clan | Cologne 2016,29.99
2020-08-02,Autograph Capsule | Renegades | Cologne 2015,19.9
2020-08-02,Autograph Capsule | Fnatic | Cologne 2015,16.7
2020-08-02,Autograph Capsule | Team SoloMid | Cologne 2015,40
2020-08-02,Autograph Capsule | mousesports | Atlanta 2017,29.7
2020-08-02,Autograph Capsule | Counter Logic Gaming | Cologne 2015,19.8
2020-08-02,Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,14.9
2020-08-02,Autograph Capsule | Ninjas in Pyjamas | Cologne 2016,26.66
2020-08-02,Autograph Capsule | Titan | Cologne 2015,42.2
2020-08-02,Autograph Capsule | Gambit Gaming | Atlanta 2017,400
2020-08-02,Autograph Capsule | FaZe Clan | MLG Columbus 2016,19.5
2020-08-02,Autograph Capsule | G2 Esports | Atlanta 2017,31
2020-08-02,Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,19.69
2020-08-02,Autograph Capsule | Team Liquid | Cologne 2016,76.66
2020-08-02,Autograph Capsule | Challengers (Foil) | MLG Columbus 2016,156.4
2020-08-02,Autograph Capsule | mousesports | Cologne 2015,28.88
2020-08-02,Autograph Capsule | SK Gaming | Atlanta 2017,23.79
2020-08-02,Autograph Capsule | Team EnVyUs | Atlanta 2017,33.68
2020-08-02,Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,26.66
2020-08-02,Autograph Capsule | Team Liquid | MLG Columbus 2016,51.75
2020-08-02,Autograph Capsule | Team Kinguin | Cologne 2015,29.55
2020-08-02,Autograph Capsule | Team EnVyUs | MLG Columbus 2016,34.31
2020-08-02,Autograph Capsule | HellRaisers | Atlanta 2017,25.25
2020-08-02,Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,15
2020-08-02,Autograph Capsule | Challengers (Foil) | Atlanta 2017,264
2020-08-02,Autograph Capsule | Natus Vincere | Atlanta 2017,204.5
2020-08-02,Autograph Capsule | G2 Esports | Cologne 2016,60
2020-08-02,Autograph Capsule | Team Dignitas | Cologne 2016,37.8
2020-08-02,Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015,388
2020-08-02,Autograph Capsule | Fnatic | MLG Columbus 2016,20.3
2020-08-02,Autograph Capsule | Legends (Foil) | Cologne 2016,194.5
2020-08-02,Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,17.88
2020-08-02,Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,28
2020-08-02,Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,14.78
2020-08-02,Autograph Capsule | Virtus.Pro | Atlanta 2017,19
2020-08-02,Autograph Capsule | Fnatic | Atlanta 2017,40
2020-08-02,Autograph Capsule | Fnatic | Cologne 2016,25.69
2020-08-02,Boston 2018 Minor Challengers Autograph Capsule,1178
2020-08-02,Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,41.1
2020-08-02,Autograph Capsule | Team Liquid | Cluj-Napoca 2015,35
2020-08-02,Autograph Capsule | Gambit Gaming | MLG Columbus 2016,24.21
2020-08-02,Autograph Capsule | Counter Logic Gaming | Cologne 2016,36.66
2020-08-02,Autograph Capsule | Cloud9 | Cluj-Napoca 2015,37
2020-08-02,Autograph Capsule | mousesports | Cluj-Napoca 2015,68.9
