2020-09-20,Berlin 2019 Legends Autograph Capsule,9.09
2020-09-20,Sticker Capsule 2,55
2020-09-20,Berlin 2019 Legends (Holo-Foil),18.26
2020-09-20,Berlin 2019 Minor Challengers (Holo-Foil),12.39
2020-09-20,Half-Life: Alyx Sticker Capsule,4.76
2020-09-20,Krakow 2017 Challengers Autograph Capsule,66.56
2020-09-20,Sticker Capsule,4.44
2020-09-20,Berlin 2019 Returning Challengers (Holo-Foil),16.89
2020-09-20,Krakow 2017 Legends Autograph Capsule,74.99
2020-09-20,London 2018 Legends Autograph Capsule,27.93
2020-09-20,Autograph Capsule | Legends (Foil) | MLG Columbus 2016,79.3
2020-09-20,Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,22.9
2020-09-20,CS20 Sticker Capsule,4.88
2020-09-20,Berlin 2019 Returning Challengers Autograph Capsule,8.65
2020-09-20,Halo Capsule,5.18
2020-09-20,Community Sticker Capsule 1,21.49
2020-09-20,Community Capsule 2018,4.72
2020-09-20,Perfect World Sticker Capsule 1,4.92
2020-09-20,Enfu Sticker Capsule,5.12
2020-09-20,Team Roles Capsule,4.89
2020-09-20,Slid3 Capsule,4.95
2020-09-20,Perfect World Sticker Capsule 2,4.96
2020-09-20,Katowice 2019 Minor Challengers Autograph Capsule,18.56
2020-09-20,Katowice 2019 Legends Autograph Capsule,24.94
2020-09-20,Katowice 2019 Returning Challengers Autograph Capsule,26.56
2020-09-20,Berlin 2019 Minor Challengers Autograph Capsule,7.09
2020-09-20,Skill Groups Capsule,5.09
2020-09-20,"Warhammer 40,000 Sticker Capsule",4.61
2020-09-20,Collectible Pins Capsule Series 2,48.85
2020-09-20,Autograph Capsule | Fnatic | Cologne 2015,11.38
2020-09-20,Collectible Pins Capsule Series 3,50.25
2020-09-20,London 2018 Returning Challengers Autograph Capsule,19.95
2020-09-20,Feral Predators Capsule,4.9
2020-09-20,Bestiary Capsule,5.02
2020-09-20,Boston 2018 Returning Challengers Autograph Capsule,45.64
2020-09-20,Pinups Capsule,5.03
2020-09-20,Autograph Capsule | mousesports | Atlanta 2017,29.79
2020-09-20,Autograph Capsule | Flipsid3 Tactics | Atlanta 2017,28.4
2020-09-20,Collectible Pins Capsule Series 1,52.9
2020-09-20,London 2018 Minor Challengers Autograph Capsule,17.59
2020-09-20,Sugarface Capsule,5.22
2020-09-20,Boston 2018 Attending Legends Autograph Capsule,33
2020-09-20,Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,74.97
2020-09-20,Autograph Capsule | Team EnVyUs | Cologne 2015,14.88
2020-09-20,Half-Life: Alyx Collectible Pins Capsule,50
2020-09-20,Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,10.49
2020-09-20,Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,39.99
2020-09-20,Autograph Capsule | Group D (Foil) | Cologne 2015,77.02
2020-09-20,Autograph Capsule | Fnatic | Atlanta 2017,21.22
2020-09-20,Autograph Capsule | FaZe Clan | Atlanta 2017,23.51
2020-09-20,Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015,159.48
2020-09-20,Autograph Capsule | SK Gaming | Cologne 2016,22.07
2020-09-20,Autograph Capsule | Team Liquid | Cologne 2016,29.75
2020-09-20,Autograph Capsule | Luminosity Gaming | Cologne 2015,22
2020-09-20,Autograph Capsule | Fnatic | MLG Columbus 2016,19.38
2020-09-20,Autograph Capsule | Astralis | Cologne 2016,64.22
2020-09-20,Autograph Capsule | G2 Esports | Cluj-Napoca 2015,15.4
2020-09-20,Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,12.24
2020-09-20,Autograph Capsule | Natus Vincere | Atlanta 2017,114.05
2020-09-20,Chicken Capsule,4.95
2020-09-20,Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,15.65
2020-09-20,Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,22.92
2020-09-20,Autograph Capsule | Challengers (Foil) | Cologne 2016,199.93
2020-09-20,Autograph Capsule | Astralis | Atlanta 2017,35.9
2020-09-20,Autograph Capsule | North | Atlanta 2017,26
2020-09-20,Autograph Capsule | Group C (Foil) | Cologne 2015,77.28
2020-09-20,Autograph Capsule | Group B (Foil) | Cologne 2015,63.3
2020-09-20,Autograph Capsule | Challengers (Foil) | MLG Columbus 2016,156.44
2020-09-20,Autograph Capsule | Team SoloMid | Cologne 2015,12.49
2020-09-20,Autograph Capsule | Gambit Gaming | Cologne 2016,49.34
2020-09-20,Autograph Capsule | Gambit Gaming | Atlanta 2017,23.95
2020-09-20,Autograph Capsule | Virtus.Pro | Cologne 2015,25
2020-09-20,Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,13.03
2020-09-20,Autograph Capsule | Cloud9 | Cluj-Napoca 2015,32.22
2020-09-20,Autograph Capsule | Team Dignitas | Cologne 2016,35.18
2020-09-20,Autograph Capsule | Team eBettle | Cologne 2015,23.5
2020-09-20,Autograph Capsule | G2 Esports | Cologne 2016,66.66
2020-09-20,Autograph Capsule | Team Kinguin | Cologne 2015,17.29
2020-09-20,Autograph Capsule | Counter Logic Gaming | Cluj-Napoca 2015,14
2020-09-20,Autograph Capsule | Fnatic | Cluj-Napoca 2015,18
2020-09-20,Autograph Capsule | Flipsid3 Tactics | Cluj-Napoca 2015,29
2020-09-20,Autograph Capsule | Cloud9 G2A | Cologne 2015,21.3
2020-09-20,Autograph Capsule | Team Liquid | MLG Columbus 2016,50
2020-09-20,Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,14
2020-09-20,Autograph Capsule | Legends (Foil) | Atlanta 2017,434.48
2020-09-20,Autograph Capsule | HellRaisers | Atlanta 2017,19.99
2020-09-20,Autograph Capsule | Group A (Foil) | Cologne 2015,51.98
2020-09-20,Autograph Capsule | Virtus.Pro | MLG Columbus 2016,19.25
2020-09-20,Autograph Capsule | Titan | Cluj-Napoca 2015,27.45
2020-09-20,Autograph Capsule | Natus Vincere | MLG Columbus 2016,19.55
2020-09-20,Autograph Capsule | Titan | Cologne 2015,29
2020-09-20,Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,10.87
2020-09-20,Autograph Capsule | Flipsid3 Tactics | Cologne 2015,20.69
2020-09-20,Autograph Capsule | Counter Logic Gaming | Cologne 2015,19.8
2020-09-20,Autograph Capsule | mousesports | Cologne 2015,27.88
2020-09-20,Autograph Capsule | Team Immunity | Cologne 2015,20.7
2020-09-20,Autograph Capsule | Natus Vincere | Cologne 2015,20.2
2020-09-20,Autograph Capsule | Luminosity Gaming | MLG Columbus 2016,24.39
2020-09-20,Autograph Capsule | Renegades | Cologne 2015,29.9
2020-09-20,Autograph Capsule | OpTic Gaming | Atlanta 2017,25
2020-09-20,Autograph Capsule | Team EnVyUs | Atlanta 2017,25
2020-09-20,Boston 2018 Minor Challengers Autograph Capsule,762
2020-09-20,Autograph Capsule | Team Liquid | Cluj-Napoca 2015,28.55
2020-09-20,Autograph Capsule | Challengers (Foil) | Atlanta 2017,237.2
2020-09-20,Autograph Capsule | SK Gaming | Atlanta 2017,22.99
2020-09-20,Autograph Capsule | Cloud9 | MLG Columbus 2016,55.99
2020-09-20,Autograph Capsule | Virtus.Pro | Cologne 2016,23.89
2020-09-20,Autograph Capsule | Team Dignitas | Cluj-Napoca 2015,56.8
2020-09-20,Autograph Capsule | Legends (Foil) | Cologne 2016,170
2020-09-20,Autograph Capsule | Team EnVyUs | Cologne 2016,65.8
2020-09-20,Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016,25.99
2020-09-20,Autograph Capsule | Fnatic | Cologne 2016,29.36
2020-09-20,Autograph Capsule | Team Liquid | Atlanta 2017,33.75
2020-09-20,Autograph Capsule | OpTic Gaming | Cologne 2016,24.75
2020-09-20,Autograph Capsule | Team EnVyUs | MLG Columbus 2016,45.2
2020-09-20,Autograph Capsule | FaZe Clan | MLG Columbus 2016,19
2020-09-20,Autograph Capsule | Virtus.Pro | Atlanta 2017,18.99
2020-09-20,Autograph Capsule | G2 Esports | Atlanta 2017,31
2020-09-20,Autograph Capsule | GODSENT | Atlanta 2017,22
2020-09-20,Autograph Capsule | FaZe Clan | Cologne 2016,28
2020-09-20,Autograph Capsule | mousesports | MLG Columbus 2016,35.55
2020-09-20,Autograph Capsule | Flipsid3 Tactics | MLG Columbus 2016,33.99
2020-09-20,Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,39.8
2020-09-20,Autograph Capsule | mousesports | Cologne 2016,50
2020-09-20,Autograph Capsule | Natus Vincere | Cologne 2016,27.7
2020-09-20,Autograph Capsule | mousesports | Cluj-Napoca 2015,59.83
2020-09-20,Boston 2018 Legends Autograph Capsule,385
2020-09-20,Autograph Capsule | Gambit Gaming | MLG Columbus 2016,22.92
2020-09-20,Autograph Capsule | G2 Esports | MLG Columbus 2016,37.99
