2020-08-15,Sticker Capsule,4.82
2020-08-15,Half-Life: Alyx Sticker Capsule,4.54
2020-08-15,CS20 Sticker Capsule,4.59
2020-08-15,Berlin 2019 Legends (Holo-Foil),20.09
2020-08-15,Berlin 2019 Returning Challengers (Holo-Foil),17
2020-08-15,Berlin 2019 Minor Challengers (Holo-Foil),12.9
2020-08-15,Berlin 2019 Returning Challengers Autograph Capsule,8.86
2020-08-15,Berlin 2019 Minor Challengers Autograph Capsule,7.25
2020-08-15,Community Sticker Capsule 1,24
2020-08-15,Berlin 2019 Legends Autograph Capsule,9.88
2020-08-15,Katowice 2019 Legends Autograph Capsule,26.66
2020-08-15,Collectible Pins Capsule Series 3,48.23
2020-08-15,Enfu Sticker Capsule,4.96
2020-08-15,Krakow 2017 Legends Autograph Capsule,91
2020-08-15,Sugarface Capsule,4.75
2020-08-15,Perfect World Sticker Capsule 1,6.8
2020-08-15,Halo Capsule,4.7
2020-08-15,Feral Predators Capsule,4.84
2020-08-15,Community Capsule 2018,4.57
2020-08-15,Team Roles Capsule,4.82
2020-08-15,Slid3 Capsule,4.95
2020-08-15,Perfect World Sticker Capsule 2,4.85
2020-08-15,Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015,170.13
2020-08-15,Boston 2018 Attending Legends Autograph Capsule,36.84
2020-08-15,Boston 2018 Returning Challengers Autograph Capsule,45.4
2020-08-15,Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,11.89
2020-08-15,Autograph Capsule | Legends (Foil) | Atlanta 2017,393
2020-08-15,Sticker Capsule 2,59.9
2020-08-15,Half-Life: Alyx Collectible Pins Capsule,49
2020-08-15,"Warhammer 40,000 Sticker Capsule",4.65
2020-08-15,Katowice 2019 Minor Challengers Autograph Capsule,18.4
2020-08-15,London 2018 Minor Challengers Autograph Capsule,20
2020-08-15,London 2018 Legends Autograph Capsule,31.27
2020-08-15,Autograph Capsule | Ninjas in Pyjamas | Cologne 2016,19
2020-08-15,Skill Groups Capsule,4.8
2020-08-15,Bestiary Capsule,4.82
2020-08-15,Autograph Capsule | mousesports | Cologne 2016,45
2020-08-15,Katowice 2019 Returning Challengers Autograph Capsule,28.6
2020-08-15,Autograph Capsule | Gambit Gaming | Atlanta 2017,20.51
2020-08-15,Autograph Capsule | Virtus.Pro | Atlanta 2017,18.89
2020-08-15,Autograph Capsule | Flipsid3 Tactics | Cologne 2015,21.4
2020-08-15,Krakow 2017 Challengers Autograph Capsule,75
2020-08-15,Chicken Capsule,4.9
2020-08-15,Pinups Capsule,5.07
2020-08-15,Autograph Capsule | Fnatic | MLG Columbus 2016,18
2020-08-15,Autograph Capsule | Astralis | Atlanta 2017,46.71
2020-08-15,Collectible Pins Capsule Series 2,47.41
2020-08-15,Autograph Capsule | Fnatic | Cologne 2015,15.86
2020-08-15,Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,19.89
2020-08-15,Autograph Capsule | Team Immunity | Cologne 2015,16.9
2020-08-15,Autograph Capsule | SK Gaming | Cologne 2016,31
2020-08-15,Autograph Capsule | Natus Vincere | Cologne 2015,20.58
2020-08-15,Autograph Capsule | FaZe Clan | Atlanta 2017,28.6
2020-08-15,Autograph Capsule | North | Atlanta 2017,24.9
2020-08-15,Autograph Capsule | GODSENT | Atlanta 2017,22.7
